775,"Aplikasinya ""GJ"" alias Ga Jelas..error melulu...","negatif"
776,"Jelek Kenapa selalu error 101 - cannot identify your login autentification. Masak gagal teru. Pdhl aplikasi ini berguna banget, tp lbh byk gagal loginny. Coba dperbaiki lagi. Kenapa sekarang malah gak bisa login, disuruh daftar lewat atm. Payah nih, aplikasi cacat.","negatif"
777,"aplikasi rusak!!! hapus aja! gak ada gunanya! huh!","negatif"
778,"Error Error...... mululah..107 dsb...","negatif"
779,"Fucklah bca Udah 4 bln install unistall terus2an ga bs parsing, masukin kode atm aja sending mulu, kacau deh, malu2in aja iih, knp d android pd bermasalah, kalo d bb lancar aja, gimana ni bca gadaa tanggepan sm skl, kayak ga mutu app nya, sucks","negatif"
780,"Payah..	Apa apaan nih. Cuman launcher doang.. Anak SMK juga bisa bikin beginian.. uninstall..","negatif"
781,"Grrrr	Gak bisa aktivasi","negatif"
782,"BAD!!! Aplikasi yang sangat gak berguna, error trus. Bank besar tp software murahan.","negatif"
783,"Bad application	Niat nya download m bca biar gampang cek saldo, dll. Tapi stelah download aplikasinya, sumpah jadi emosi sendiri, download nya gampang, tapi begitu masukin no atm, trus nunggu ampe 100%, ga bisa masuk. Faaakkkk! Dan buruknya lagi, ini knp bca ga ada tanggapan ya.. bnyak yg komplen pdhal.","negatif"
784,"Not good Payah gabisa login error 107 mulu!!!!!!","negatif"
785,"App Sampah, nambah no rekening aja susah, harus reinstall mulu SAMPAH","negatif"
786,"Bad! Pdhl udh regist di edc pas di cust.care tp pas dirumah gabisa digunain.malah suruh regist m-banking!! Crazy.","negatif"
787,"Tudak sesuai harapan utk samsung s4.. error terus","negatif"
788,"Mengecewakan. Fix it please.","negatif"
789,"Proses gagal Sayang sekali server bca nya lemot banget, mobile banking sering gagal","negatif"
790,"Parah	Bank besar tapi aplikasinya ga pernah di update dan ga ada perkembangan apapun.","negatif"
791,"Bad	Ga pernah sukses transaksinya","negatif"
792,"Bekerja dengan baik, tapi proses awalnya menyulitkan	Jadi, sebenernya pas udah diminta masukin kode akses, dari situ ke belakang2nya baik-baik aja. Masalah yang ada hanya saat masukin 16 nomor kartu ATM. Setelah download ulang, yang ada cuma error 107.  Caranya, coba ke setting dulu > Security > Device Administration Centang bagian ""allow installation of non-market apps"". Baru deh masukin nomor kartu atmnya.  Dengan cara ini saya berhasil masuk dan menggunakan aplikasi yang agak sedikit ""bahlul"" ini. Kalo udah beres, balik lagi ke setting untuk meng-uncheck bagian yang tadi agar smartphone tetap aman dari aplikasi2 yang merugikan.  Moga2 bermanfaat","negatif"
793,"Parah Benerin dong!","negatif"
794,"ERROR Payah","negatif"
795,"useless	ga bisa di pakai..eror trus..uninstall..","negatif"
796,"Gimana sih nih...ms g bs"" gw pakw ini app. Hrs aktifasi k atm trus...no hp gw kan udah active dr kpn tau, pk bb g masalah...knp pk android mlh g bs. Payah ni bca....","negatif"
797,"Ga perna bisa login uda berkali kali delete n instal ulang.. Abis masukin no kartu ATM lgsg stopped aplikasinya","negatif"
798,"Applikasi payah","negatif"
799,"Tak Berguna Dari pertama di instal tak pernah sekalipun benar"" berfungsi.sangat kecewa dengan pengembang software dan juga lambatnya tanggapan pihak bca","negatif"
800,"Payah... Masa aku trans ke orang bacaannya berhasil tapi uangnya ngga ngurang, trus orang yg kutrans jg ngga dapet uangnya. Padahal udh 2x trans -_-","negatif"
801,"Buruk Mau masuk aja sulit banget... Tolong dibenahi aplkasiny... Jangan mengecewakan konsumen, aplikasi ini sangat BURUK!!!!","negatif"
802,"Note 2 Kenapa bca skrg ga bisa log in yah? Sudah berkali2 saya masukan 16 no tp slalu failed dan pulsa saya selalu terpotong. Ini merugikan. Apa saya harus lapor ke media lain spt surat pembaca dan lainnya atas kekecewaan saya??","negatif"
803,"Parahhh!!! Masukin no kartu atm sampe mampus tapi ga bisa masuk. Payah banget.. benerin dulu tuhhh","negatif"
804,"Awalnya pake lancar.. Tapi sekarang kalo mau transfer ga bisa terus. Lalu di reinstal, tp malah lbh parah errornya.. Skrg ga bs masukin no atm","negatif"
805,"Payah error trs nich app nya udah gtu app nya setiap hri sllu ilang dan harus instal.setiap instal ada biaya sebesar Rp.10.000,00 ,10x instal=rp.100.000,00 . Baca bank besar tapi app mobile banking tdak sebesar nama bank nya payahhhhhhhhhhhhhhh.......","negatif"
806,"Error Eror terus. .aplikasi ga jelas bukannya membantu malah bikin stress","negatif"
807,"Gak berguna	aplikasi ini bener2 ga ada gunanya, buat apa bikin aplikasi kalo di-direct lagi ke browser.. !! Apa bedanya sama kasih bookmark ke browser ?! Uninstall","negatif"
808,"Error 107 hahaha payah IT-department nya","negatif"
809,"Error 107 transaksi tidak dapat di proses trs.. ga oke nih ??","negatif"
810,"M-banking error	Klo klik bca sih ga ada masalah. tp m-banking error 107 terus pas mau install pertama setelah masukkan no atm. Uda saya reinstall berkali-kali masih tetep aja. Uda gitu kepotong pulsa.please fix it soon.","negatif"
811,"Parah bgt Masa bank segede ini apps ya pake iklan.","negatif"
812,"Payah Aplikasi sering eror and lampu merah terus bikin susah klo mau aktivitas mobile...helpless","negatif"
813,"Eror terus	Gak bisa d pakai , register no AtM nya eror mulu...","negatif"
814,"Useless	Ngga bisa dipake!! Masukkan 16 digit no kartu ATM, udah!! Never ending sending!!!!","negatif"
815,"Hrs sering diupdate,jgn dicuekin aja nih aplikasinya BCA","negatif"
816,"Gilaa Lemot Banget!! Verifikasi lamaa beneerrr!! Ga pernah kelar2!! Gmna mau akses ini itu!?!? Tolong lah perbaiki!!","negatif"
817,"Ini kok gak bisa intall sih. Bank besar tapi payah, bikin gini kok.gak beres2","negatif"
818,"Nokia x	Gak bisa langsung.mesti ke bank daftar","negatif"
819,"Tidak bisa digunakan Selalu error 107","negatif"
820,"Eror 107 Ni knp... kok ga bisa masuk habis install baru...","negatif"
821,"Payah Payahhhh udh install. Pas mau masukin nmr krtu gbisaaaa teruss haduh percuma udh ke bank. Payah bgt sepayah2nya aplikasi. Tlg diperbaiki dong. Masa lampu merah terus.","negatif"
822,"(N)	Payah","negatif"
823,"Gk guna	Eror mulu terus aja suruh masukin no atm. Udah daftar ke bank juga tetap saja gk bisa. BAD APP","negatif"
824,"Cacad Baru mau daftar tp error 107 terus..pulsa kepotong..parah!","negatif"
825,"Payahhhhhhhh	Mau aktivasi aja susahhhh. Mending un install lagi.mana pulsa udah kesedot buat aktivasi, eh malah gagal terus....","negatif"
826,"Aplikasi gak bisa dipakai	Kayak a BCA ga niat buat aplikasi ini... Hapus aja deh.. Percuma g bsa masuk2 ke aplikasinya","negatif"
827,"Bca payah.... Sy pengguna M-BCA sejak lama dr jmn Satelindo-mbca di hp biasa.. kmudian aplikasi di BB tidak pernah ada       masalah...br sebulan ini sy cb download di android sy...sama dgn komen-2 pngguna yg lain..begitu masukin no kartu atm error 107 mulu sdh cb DL pake playstore http bca halo bca sami mawon...tdk ada solusi.. payah....","negatif"
828,"Applikasi Jelek	Sy sdh registrasi di atm dan sdh jg install aplikasi nya. Sy   masukin 16 angka nomor kartu atm, gagal terus.. selalu muncul kode 107 Transaksi anda gagal dan lampu indikator merah terus. BCA perusahaan besar tp tidak respon thdp keluhan costumer pemakai applikasi ini. Gimana nih BCA ?? BCA mau bangkrut kali yaaa...","negatif"
829,"PAYAH! Bener bener mengecewakan. Bisnis saya jadi tersendat.","negatif"
830,"lemah Tolong diperbaiki aplikasi ini ...","negatif"
831,"Update PLN vouchernya gak bisa","negatif"
832,"Belum sempurna M bca tidak bisa digunakan. Error saat registrasi memasukan no kartu atm. Klik bca dan info masih harus masuk ke browser harusnya sudah bisa link, jd tdk berguna kl masi harus ke browser. Ayo segera diperbaiki, krn kl memang sudah bagus dan berjalan sempurna pasti amat berguna.","negatif"
833,"Error Kalo release software mohon dipastikan tanpa bugs.. parah..","negatif"
834,"Kecewa Katanya ada update menu pulsa 3 dan pln prabayar. Tapi gak bisa di update tuh. Disini juga masih tersedinya versi 1.0.1 gimana sih?","negatif"
835,"Hate!! Ternyata yg dapet masalah eror 107 bukan gw doank,kalo bisa nge-rate 0 pasti gw kasih 0 rate nih,ampe aplikasi Uninstall trus reinstall malah makin kaco ??,payah nih","negatif"
836,"Seharian udah terus masukin no kartu selalu 107 terus .. bikin emosi deh","negatif"
837,"Mengecewakan tolong di perbaiki.","negatif"
838,"error tidak bisa transaksi. selalu gagal..  tolong diperbaiki.","negatif"
839,"payah belum jg ada perbaikan,gimana mau lancar transaksinya app erorr gitu cepek deh..","negatif"
840,"susah masukan data transfer, baru2 aja. Dulunya ok","negatif"
841,"Bikin emosi!! Kenapa sekarang jd susah yah??? Error melulu.. please fix it!!","negatif"
842,"gagal download terus BCA mohon segera memperbaiki sistem aplikasi ini, selalu gagal padahal semua langkahnya sdh diikuti dg benar , wi fi juga bagus","negatif"
843,"payah ni eror mulu, apps BCA apa an coba. gila ditipu.","negatif"
844,"Payah bgt! Dua kali install, dua kali jg eror ga bs diapa2in. Cm bs masukin nomor kartu, stlh itu ga bs apa2 lg. Payah...","negatif"
845,"Tdk bekerja dgn baik,perbaiki lgi bosss","negatif"
846,"Kacau nih bca,byk yg komplen gk ada respon sama sekali.hehehe...","negatif"
847,"Dulu bisa sekarang ancur Ancur bro... Buat transfer gak bisa","negatif"
848,"parah.... Kalau masih error sebaiknya diremove dulu aja dari playstore..... udah abis berapa kali biaya sms.... belom bisa juga....","negatif"
849,"Error 101 Pagi tadi bisa trus skrg ga bisa. Bagaimana sih ini app. Error 101. Trus. Mau transaksi ga bisa. Masukin kode ngasal kode salah. Kode benar jadi 101. Payah....","negatif"
850,"Buruk Coba dipeebaiki lagi update terbaru karena sangat mngecewakan","negatif"
851,"Sebal banget..install dan udah msukin nmor smpe berkali-kali gak bisa terus.pffffhhhhhhhh","negatif"
852,"Lamban sekali! Saya baru saja instal app klik bca, tp setelah saya masukan no kartu atm bbrp kali selalu eror, tolong segera perbaiki!","negatif"
853,"fatal error! pulsa sampai habis buat registrasi2 terus tapi aplikasi tidak jalan sama sekali. fix this application please =((","negatif"
854,"PAYAH!!!! Awal doang bisa....  baru berapa lama ehh error lagi.... ga bisa reinstall... sucks..... !!!!!","negatif"
855,"App yg jelek Resolusinya kecil","negatif"
856,"Ga jalan Aplikasinya ga bisa dipake","negatif"
857,"JELEK Perbaikin dong tolol","negatif"
858,"payah error 107 mulu, kan udah aktivasi... woi admin respon nya manaaaaa??","negatif"
859,"Indrawan sampai sekarang masih error 107 tolong segera diperbaiki, jangan terus menerus mengecewakan pelanggan","negatif"
860,"Harusnya di benahi dlu tuh aplikasinya...eror teruss bikin sebel aja","negatif"
861,"Kurang sip Masak bank yg dibilang bonafid, harus ngelink k browser transaksinya? Mohon di upgrade donk....","negatif"
862,"Bisa, Tapi Setelah beberapa kali gagal, akhirnya saya berhasil login. Tapi sangat susah sekali. Tepat jam 2 pagi saya coba akhirnya bisa. Semoga diperbaiki lagi.","negatif"
863,"nyerah deh .. error terus gk bisa d pake","negatif"
864,"Aplikasi Tidak Berguna Tolong di perbaiki agar memudahkan penggunanya...","negatif"
865,"PAYAH Aplikasinya jelek banget!!!!! Error terus!!!! Please fix it!!!!! Masa BANK besar tp benerin aplikasi ginian gabisa? Payah!!!!","negatif"
866,"Applikasi paling payah Applikasi paling payah yg ada di google store. No kartu di input ttp aja error, tolong dong di benerin applikasinya jgn cuma pgn untung doang","negatif"
867,"Payah ni bca Paya ni Uda daftar pas stlah masukin no atm jadi error Prusahaan bca besar yp mslah kyk gini ampe sekuan lama ga kelar2","negatif"
868,"Error 107 Dari awal install ampe sekarang error 107 terus... gimana nih? Transaksi kita jadi terganggu... kapan dibenerin nih?","negatif"
869,"SUCKS Udh hubungi ke cutomer service.. ktny ga ada gangguan.. dan gangguan pada sinyal hp.. udh coba ke 3 tmpt dgn wifi yg berbeda.. masih sinyal jg yg gangguan?? Tidak logis.. prestasi yang buruk BCA..","negatif"
870,"Error Sending nya gagal trs kenapa ya? tolong diperbaiki :)","negatif"
871,"Error Kurang banget deh!","negatif"
872,"Update...but..... Setelah di update... Bank Mandiri tidak ada dalam Daftar transfer antar bank......jadi tidak bisa transfer ke bank Mandiri.... Tolong diperbaiki admin... Thank's....","negatif"
873,"Worst Kapan ni aplikasi bakal diperbaiki? Promo iklan di mana - mana, tapi dibuka aja ga bisa -_-","negatif"
874,"Error Knp ya sebelumnya ga ad masalah tp begitu d uninstall, d install lg d minta masukin nomer kartu ga bisa2. Biasanya yang udah2 BCA ap2 mudah, ini knp jd susah begini. Tlg d perbaiki.","negatif"
875,"Sangat tidak membantu Selalu dibilang connection failed padahal sinyal kenceng banget plus wifi.connection..","negatif"
876,"memalukan aplikasi gak berguna sama sekali. mentok di tahap input nomor atm. sungguh memalukan untuk bank sekelas bca.","negatif"
877,"Ga bisa dipake","negatif"
878,"Poor Apps MASIH ERROR MESKIPUN UDAH DATENG KE CS !!!  PARAHNYA, CS BCA TUH GA NGERTI SOAL TEKNIS MACAM GINI. MALAH NYALAHIN SINYAL HAPE KURANG BAGUS, PADAHAL NOTIF FB,TWITTER,BBM,LINE MASUK DENGAN BAIK. HANYA BCA MOBILE YANG LAMA RESPONNYA,DAN TETEP GA BISA LOGIN,REGISTRASI ATM JUGA DITOLAK,PADAHAL OLEH CS UDAH DIUPDATE DATANYA!. KASUS INI MENDADAK DAN MENIMPA SEBAGIAN PEMAKAI, JADI YANG TIDAK TERKENA PASTI BILANG SAYA MENGADA-ADA.  PARAH NIH ","negatif"
879,"Jelek banget Eror melulu buang""in pulsa aj","negatif"
880,"Aplikasi tdk berfungsi","negatif"
881,"Error 107 Error trs..lampu indikator merah trs..mau masukin no atm dr 5 hari yg lalu ga bisa terus..PLEASE FIX IT","negatif"
882,"Oppo find mirror Jgn di download buang waktu dan kouta aja Aplikasi ini ga berfungsi sama sekali  Aplikasi sampah..!!","negatif"
883,"Uninstall lagi plus kecewa Comment banyak yang kecewa, bintang jasa untuk animasi .. satu cukup. Yang kasih bintang 5 programmernya, biar ga di pecat","negatif"
884,"Error 107 Bisa kasih bintang 1/4 gak.. Aslii ancur bgt nih aplikasi..1  thn lebih gak ada update apa2...","negatif"
885,"Error 107 Jumat kemaren baru buka rekening BCA + daftar mobile banking. Setelah download, harus masukin nomor kartu, udah masukin semua gag bisa-bisa, akhirnya saya putusin untuk coba di  rumah. Sampe dirumah ga bisa juga, besokannya saya coba lagi, ga bisa lagi, sampe hari ini gag bisa juga. Gimana nih? masak kalah sama bank-bank lain? kalo kayak gini mah males banget dong..","negatif"
886,"Error Sudah berkali-kali hapus download. Tetep aj ga bs terus. Perbaharui dunk. Repot soalnya..","negatif"
887,"Aplikasi cacad Sudah instal ulang berkali2 dan bolak balik ke atm berkali2 tidak ad hasil... error trus... gak bs login","negatif"
888,"Gagal Selalu mendapatkan notif 107 transaksi gagal pd saat memasukkan 16 angka kartu. Sudah beberapa bulan begini terus. Please fix it.","negatif"
889,"Tidak bisa login Ini aplikasi harusnya bisa membantu nasabah bca yang menggunakan android...namun ternyata mengecewakan dan reviewnya kurang baik. Saya coba jalankan dan hanya sampai proses memasukkan nomer atm. Tolong diupdate agar bisa memaksimalkan transaksi dengan m-banking tq","negatif"
890,"KOK GINGGERBAIT GAK BISA Knapa ni aplikasi gak bisa di pake ke semua os android boss thx mohon update biar semua bisa menikmati semua layanan ini","negatif"
891,"Jelek nih layanan Parah jeleknya. Di download aja susah..","negatif"
892,"Aplikasi error Payah nih aplikasi, kagak bisa dipakai. Error melulu. Respon dr bca jg lama.","negatif"
893,"Sampah","negatif"
894,"Mengecewakan Dimana engineer BCA? Perusahaan besar seperti BCA seharusnya dapat meng-hire seorang engineer yg bisa memperbaiki aplikasi ini. Tiap kali akan transfer ke nomor rekening yg berbeda kita harus mendaftarkan nomor rek trsbt terlebih dahulu yg memakan 1 kali SMS, tapi prosesnya SELALU GAGAL dengan alasan koneksi internet terputus. Sudah dicoba puluhan kali hingga pulsa habis! Padahal untuk cek saldo, bahkan akses youtube lancar2 aja! Mengesalkan!","negatif"
895,"Kurang praktis","negatif"
896,"Verifikasi Susah Peoses verifikasi setelah memasukkan 16 digit no. Kartu ATM sangat susah, selalu gagal. Jadi, masih blm bisa menikmati layanan m-banking.","negatif"
897,"Jangan di download Enggak bisa di pakai...cape2in download aja M3ndiangan gak 7sah di buat aplikasinya fak hisa di gunain","negatif"
898,"Aplikasi ini ga sebagus yg diharapkan. Koneksi udah pake wifi tp loading masukkan kartu atm lama bgt. Udah cape2 nunggu ternyata instalan aplikasi di block. Cape deeehh... pas d setting jg ga berhasil. Cuma nyampah memori!!!","negatif"
899,"Sangat tidak memuaskan","negatif"
900,"Not good Aplikasi biasa aja, M-Banking sama kyk sim toolkit pake pulsa sms, Klik bca redirect ke browser. Benar2 payah ! Jauh lbh bagus Mandiri mobile.","negatif"
901,"Mengecewakan untuk smartfren andromax","negatif"
902,"@indraddd buruk buruk, kalo mau transfer m-banking susah banget. masih bagusan m-banking dari layanan kartu SIM","negatif"
903,"Evercross a7s Stuck pas masukin nomor atm,  uninstall langsung,  klik bca cm shortcut,  payah","negatif"
904,"Busuk Aplikasi busuk nih, pas buka dan masukin 16 digit nomor atm, diklik ok dia kagak mau jalan. Sampe kiamat kalo gak dibenerin ni aplikasi kagak bakalan mau jalan dah. Bener2 busuk ni aplikasi.","negatif"
905,"Buruk Sering Error","negatif"
906,"aplikasi sampah","negatif"
907,"Ternyata emang bener payah","negatif"
908,"Aktivasi	Kok gk bsa aktivasi ya,, loading trus","negatif"
909,"Udah gabisa transfer, gabisa beli pulsa. Saya bingung apa app ini cuma dpt 2x update, tp ga berfungsi skrg. Mending hapus aja deh. App nya ga keurus sama sekali, kemana ya developer nya?","negatif"
910,"Gagal aktivasi	Selalu gagal aktivasi, uninstal saja","negatif"
911,"kok ga bisa di download ya error terus :(","negatif"
912,"Susah downloadny,,,ngabisin kuota aj","negatif"
913,"Ga bs dipake di kitkat	Pas dulu pk yg ics sm jelly bean bs tp pas ganti kitkat ga bs knp?","negatif"
914,"gagal aktivasi	Kenapa gak bisa aktivasi ya..","negatif"
915,"Aktivasi selalu gagal ketika ingin pindah dr gadget lama ke yg baru..","negatif"
916,"Suram","negatif"
917,"Parah banget lah ini aplikasi error terus tiap mau masuk","negatif"
918,"Kurang puas	Melalui proses otentikasi tiap mau log in... Dan selalu error,  sangat merepotkan. Kata CS tidak bisa digunakan di hp dual simcard, jd harus dinonaktifkan dulu salah satunya. Eh...sdh dilakukan, tetap saja sering gagal otentikasinya. Annoying :(","negatif"
919,"Tpi ga bisa di instal pembaharuanya.Payah nih","negatif"
920,"Wifi gak bisa dipake buat aktifasi","negatif"
921,"Parah	Bank besar tapi aplikasinya ga pernah di update dan ga ada perkembangan apapun.","negatif"
922,"Kecewa	Untuk pengguna smartfren belom bisa pake mandiri mobile padahal pengen :(","negatif"
923,"PayahGak bisa masuk trs..meski udh di install uninstall bkali""..","negatif"
924,"LemotPending","negatif"
925,"Payah	Harus bisa diistall di smua hp, jangan cuma samsung apalagi nexus hehe....","negatif"
926,"Otentifikasi gagal	Otentifikasi gagal terus","negatif"
927,"susahGagal mulu daftarnya","negatif"
928,"Kenapa saya ga bisa log in ya? Sedang proses otentikasi aja terus, lalu gagal. Saya memakai zenfone 5","negatif"
929,"Payahhhhhhhh	Mau aktivasi aja susahhhh. Mending un install lagi.mana pulsa udah kesedot buat aktivasi, eh malah gagal terus....","negatif"
930,"G bisa	Setelah download, dan pada saat aktifikasi. Proses hanya berjalan sampai proses otentikfikasi. Dan gagal. Say sudah coba lebih dari 10x. Dan internet saya tidak masalah. Saya juga pake wifi. Apakah hanya saya yg mengalami ini?","negatif"
931,"AKTIVASI SELALU GAGAL	Sy sudah coba di android jelly bean & kitkat g pernah berhasil !!! Selalu muncul ""103- Saat ini transaksi tidak dapat diproses, silahkan ulangi beberapa saat lagi"". Sy ngulangin sudah lebih dari 20x tetap aja gak bisa. Bank MANDIRI institusi yg besar, sungguh sayang kalo layanan ke nasabah begini. Kalo bisa diperbaiki segera. Kalo emang sudah mentok, tinggal hapus aja aplikasi mobile banking ini. Itu lebih baik, drpd terkena ekses buruk karenanya. Untuk saat ini UNINSTALL !!!","negatif"
932,"PayahAbis uninstall gak bisa masuk lagi","negatif"
933,"enapa saya ga bisa registrasi? Sudah dicoba berkali kali tetap tidaj bisa. Aplikasi buruk.","negatif"
934,"Susah buat cek saldo,,, nyebelin","negatif"
935,"KATROSetiap pembaruan hrs k bank, payah.....","negatif"
936,"ELEK !Aplikasi dari awal download smp skrg gabisa dipake . sedang eror - sedang eror . suruh ulangi berkali-kali .. -,-","negatif"
937,"Dodol alot banget, lemot pisan euyGa jalan2.","negatif"
938,"Ribet,,Masa cuma mau transfer pkek m bnking kudu konfrim ke bank,,, jd cuma bisa buat cek saldo doang","negatif"
939,"TroubleSusah dapet verifikasi sms","negatif"
940,"Wah masa kalah ama aplikasi Bank sebelah bisa transfer gak pake ribet di smartphone, padahal BCA bank terpopuler dari bank laen. Payah nih, buat aplikasi aja gak becus, percuma sering bagi2 hadiah. Buat benerin aplikasi aja gak modal. Hehe","negatif"
941,"Kesel,sebel n kecewaAwAlnya lancar jaya,tp ketika aplikasi terhapus,download ulang knp malah g bisa dipk,terus aj disuruh mskin no ATM tp g berhasil2,knp bs trouble begini?","negatif"
942,"ayahhhh! Gk bisa di pakekGmn sih masa gk bsa dipakek-_- udh didownload tp disuruh masukin 16 digit nomor kartu terus pakek kuota atau pun wifi yg lumayan cepet ttp gk bsa -_- saya butuh tolong di perbaiki dongg","negatif"
943,"Tolong segera diperbaikiTolong dong segera diperbaiki, tidak bisa masuk ke app , cuma berhenti pas masukkan 16 digit nomor atm, saya coba di Android jellybean, kitkat, dan lolipop, gagal semua","negatif"
944,"KecewaGagal mulu nih.. kalo bisa sehabis install d ps jng d suruh download lg .. ini boro2 mau download . Gagal trs","negatif"
945,"kecewablacklist,aja yg buat aplikasi,ga bsa digunakan buat hp anroid Kitkat, kecewa berat,peminat androit kitkat bnyk tapi aplikasi masih blom up date","negatif"
946,"Gak jalan, yang ada ngadet ngadet. Disuruh kirim sms mulu tapi gk ada hasil. Makan pulsa banyak banget. Tolong segera diperbaiki. Mengecewakan. Jenis os MIUI JHDMIBL 40.0.41 (Based Jelly Bean 4.2.2) Terima kasih.","negatif"
947,"sgra diperbaikigk bisa di pake stlah direstart... tmbah buruk skrg..","negatif"
948,"Payah	Pake hp oppp neo 3 sudah daftar ke cs tapi malah gagal transaksi pas proses otentikasi dulu di lenovo s880 aplikasi berjalan baik..ada yg bisa bantu kasih solusi..cs cabang ataupun pihak call center 14000 gak ada yg bisa bantu :-(","negatif"
949,"Gagal terus aktivasi","negatif"
950,"Ga bisa aktivasi	Pas masuk di prose's aktivasi, prose's outentifikasi lama bener dan gagal trus","negatif"
951,"Ga bs aktivasi	Dulu smpet pake. Tp stlh ganti hp n mau aktivasi lg ga bs. Knp y?","negatif"
952,"Selalu gagal otentikasi. Pulsa disedot habis. Berkali2 install ulang. Udah lapor juga ttp aja disuruhnya install ulang. Mohon perbaikannya","negatif"
953,"Tidak bisa aktivasi!	Saya menggunakan andromax c, katanya sebelum aktivasi harus terdaftar di sms banking dan sudah saya lakukan, tp tetap saja tidak bisa aktivasi! Proses otentikasi yang lama, ujung""nya tidak bisa. Mohon pencerahan","negatif"
954,"Gak bisa transfer.","negatif"
955,"Tdk bisa aktivasi	Padahal sdh dicoba berkali-kali.","negatif"
956,"Tidak Bisa Aktivasi	Agak mengecewakan karena tidak bisa aktivasi setelah loading yang begitu lama.","negatif"
957,"GA BISA DI KITKAT Zen 5	Aktivasi nya lemot......gw uninstall........","negatif"
958,"aplikasi parah dan belum siap	dowload ny sangat susah..gimna ni bagian IT ny..bukan malah memudahkan, tp buat tmbah kesulitan..payah","negatif"
959,"Payah	Msh ga bs aktivitasi... !","negatif"
960,"Buruk	Saya tidak bisa melakukan proses aktivasi","negatif"
961,"Tidak bisa transfer	Kenapa setiap mau transfer bacaanya selalu ""transaksi ditolak karena sudah melewati batas limit transaksi harian"" padahal seharian blm transaksi apa2. Tp kalo transaksi lewat atm bisa. Tolong responnya. Thanks","negatif"
962,"Ga bisa beli pulsa	Pertama pilih penyedia layanan.. Masukin nomor. So far so good.. Tapi pas masukin nominal pulsa stelah dipilih penyedia layanannya ilang lagi...  Terus aja begitu.. Klo pilih penyedia layanannya dlu nominalnha yang ilang.. Haduhh","negatif"
963,"Tidak bisa aktifasi","negatif"
964,"Ko ga bisa aktivasi	Loading terus... apakah ga bisa dpke klo os nya jellybean?","negatif"
965,"Susah untuk aktivasinya","negatif"
966,"Tidak bisa aktivasi	Kepada pihak bca mohon untuk di perbaiki atas masalah ini. Terimakasih","negatif"
967,"Payah	Mau transaksi beli pulsa sudah diisi nama provider pindah kolom nomer hp, suruh ngisi lagi nama provider, kalo nggak nomimal udah diisi , gantian nama provider kosong lagi.  Habis itu ganti nomer lain buat sambungan data nggak bisa, minta sim card yg dipakai buat donlot. Eh sudah kelanjur dibersihin data dan cache, malah nggak bisa otentikasi. Hadewh piye iki?","negatif"
968,"Aktivasi gagal	Aktivasi sangat lama loadingnya. Dan akhirnya gagal. Blom bisa digunakan sampe sekarang","negatif"
969,"BURUK	HSDPA jalan..LTE lancar.... koq proses apapun selalu bilang periksa jaringan....tolong perbaiki...","negatif"
970,"Error melulu nih, padahal dah lapor ke bca, #payah","negatif"
971,"Mengecewakan	Sistem indikator hijau sangat mengecewakan sekali dibandingkan dengan versi sebelumnya yang bisa beroperasi pada keadaan sinyal kurang stabil.","negatif"
972,"Gagal log-in??	Sering gagal log-in","negatif"
973,"Error 204 transaksi gagal	Kenapa app mandiri d android slu error 204. Setelah uninstal and instal lg bru beroperasi baik lg. Tdk sprti app mandiri d bb 10. Cape slu install ulg terus.","negatif"
974,"Tidak bisa log in	Baru download tidak bisa login ke aplikasi ini,  tolong diperbaiki,","negatif"
975,"ga bisa transfer	setiap transfer da tulisan melebihi transaksi harian","negatif"
976,"aktivasi gagal terus	aktivasi selalu gagal. mohon perbaikan..","negatif"
977,"Ga Berfungsi	Skrg koq malah ga bisa di pakai lagi... ??????????","negatif"
978,"Gak bisa transfer.	Tiap kali coba transfer selalu gak bisa dan muncul notifikasi bahwa jumlah yang akan ditransfer melebihi limit transaksi harian, padahal dalam satu hari cuma transfer Rp. 500.000,-. Gimana nih? Benerin dong...","negatif"
979,"Grrrr	Gak bisa aktivasi","negatif"
980,"Tiba tiba tidak bisa transfer	Apalah ini sudah 3 minggu gk bs tranfer lewat aplikasi ini. Kirain karena jaringan error tapi teman bisa.","negatif"
981,"Bad app	Tidak bisa aktivasi error terus..  Heran kualitas app dr bank terbesar di indo ini.. Memalukan!!!","negatif"
982,"Ga beres	Aplikasi ga beres...setelah login pasti ga bisa dipakai...selalu bilang tunggu indikator jadi hijau...tapi indikatornya ga pernah hijau...malah jadi offline..harap diperbaikilah klu mau maju...","negatif"
983,"Ga bs kbuka di lenny s920	Not responding... :(","negatif"
984,"Ini saya kok gak bisa otentikasi yaa ? Baru download .","negatif"
985,"buruk	sesudah android diisntal ulang. aplikasi ini tidak bs digunakan. otentifikasi 103 selalu gagal. techinal mandiri pun angkat tangan mengenai masalah ini..","negatif"
986,"Ga bisa bayar listrik selalu transaksi bermasalah.","negatif"
987,"Gak bisa	App nya gak bisa di pake. Mau log in aja error mulu","negatif"
988,"Aktivasi selalu gagal. Tolong di perbaiki","negatif"
989,"Tidak bisa login	Kenapa ya kok tiap mau login aplikasinya force close? Tolong diperbaiki, karena sebelumnya juga tidak ada masalah. Terima kasih.","negatif"
